snyk_id,vulnerability type,ecosystem,package,security release,repository_url,possible release note,possible changelogs,link,is_doc,list of sources (separated by semicolon),source,snyk version wrong listed,is_fix,How is the fix mentioned? (initial codes); separated by semicolon,fix_pattern,is_uc,is_br,how the breaking change is mentioned? (initial codes); separated by semicolon,breaking_pattern,Additional Comments,row
SNYK-PYTHON-APACHEAIRFLOW-174175,Cross-site Request Forgery (CSRF),pip,apache-airflow,1.10.3,https://github.com/apache/airflow,https://github.com/apache/airflow/releases/tag/1.10.3,https://github.com/apache/airflow/blob/master/airflow/providers/airbyte/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/amazon/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/beam/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/cassandra/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/druid/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/hdfs/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/hive/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/kylin/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/livy/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/pig/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/pinot/CHANGELOG.rst ; https://github,https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-174175,y,github release note,github release note,,,,fix reference;advisory reference,y,n,,,,363
SNYK-PYTHON-APACHEAIRFLOW-570290,Insecure Default,pip,apache-airflow,1.10.11,https://github.com/apache/airflow,https://github.com/apache/airflow/releases/tag/1.10.11,https://github.com/apache/airflow/blob/master/airflow/providers/airbyte/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/amazon/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/beam/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/cassandra/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/druid/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/hdfs/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/hive/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/kylin/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/livy/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/pig/CHANGELOG.rst ; https://github.com/apache/airflow/blob/master/airflow/providers/apache/pinot/CHANGELOG.rst ; https://github,https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-570290,y,github release note,github release note,,,PR referenced,fix reference,y,n,,,,364
SNYK-PYTHON-APACHESUPERSET-1014658,Information Exposure,pip,apache-superset,0.37.2,https://github.com/apache/superset,https://github.com/apache/superset/releases/tag/0.37.2,https://github.com/apache/superset/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PYTHON-APACHESUPERSET-1014658,y,github release note,github release note,,,,fix reference;advisory reference,,n,,,,365
SNYK-PYTHON-BIRDHOUSEBUILDERRECIPENGINX-42102,Man-in-the-Middle (MitM),pip,birdhousebuilder-recipe-nginx,0.1.5,https://github.com/bird-house/birdhousebuilder.recipe.nginx,not found through script,https://github.com/bird-house/birdhousebuilder.recipe.nginx/blob/master/CHANGES.rst,https://snyk.io/vuln/SNYK-PYTHON-BIRDHOUSEBUILDERRECIPENGINX-42102,y,changelog,changelog,,y,summary of fix; attack type mentioned,vulnerability description;fix reference,n,n,,,,367
SNYK-PYTHON-BLEACH-552160,Cross-site Scripting (XSS),pip,bleach,3.1.1,https://github.com/mozilla/bleach,not found through script,https://github.com/mozilla/bleach/blob/master/CHANGES ; https://github.com/mozilla/bleach/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-BLEACH-552160,y,https://github.com/mozilla/bleach/blob/master/CHANGES; changelog,changelog,,y,"security explicitly mentioned; affected fuction; vulnerability type, descriptio, severity; affected version ",security notice;fix reference;affected version listed;vulnerability description;advisory reference;exploit;affected component listed,n,n,,,,368
SNYK-PYTHON-BUILDBOT-73642,CRLF injection,pip,buildbot,1.8.1,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot/releases/tag/v1.8.1,https://github.com/buildbot/buildbot/blob/master/master/docs/developer/cls-changesources.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/developer/database/changes.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/developer/database/changesources.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/developer/raml/change.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/developer/raml/changesource.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/manual/configuration/changesources.rst,https://snyk.io/vuln/SNYK-PYTHON-BUILDBOT-73642,y,http://docs.buildbot.net/current/relnotes/1.x.html#release-notes-for-buildbot-1-8-1-2019-02-02; changelog; homepage announcement; ,changelog,,y,vulnerability explicitly mentioned; type and description; link to details,security notice;fix reference;affected version listed;vulnerability description;advisory reference,n,n,,,,370
SNYK-PYTHON-CCF-609299,Replay Attack,pip,ccf,0.7,https://github.com/microsoft/CCF,https://github.com/microsoft/CCF/releases/tag/v0.7,https://github.com/microsoft/CCF/blob/master/3rdparty/exported/quickjs/Changelog ; https://github.com/microsoft/CCF/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PYTHON-CCF-609299,y,github release note,github release note,,y,vulnerability explicitly mentioned; attack type; PR reference,security notice;vulnerability description;fix reference,y,y,required action,action required,,372
SNYK-PYTHON-COLLECTIVENOTICEBOARD-42133,Improper Validation,pip,collective-noticeboard,0.7.1,https://github.com/collective/collective.noticeboard,not found through script,https://github.com/collective/collective.noticeboard/blob/master/CHANGES.txt,https://snyk.io/vuln/SNYK-PYTHON-COLLECTIVENOTICEBOARD-42133,,changelog,changelog,,y,security mentioned; issue referenced; vulnerability description,security notice;fix reference;vulnerability description,n,n,,,,374
SNYK-PYTHON-CONFLUENTKAFKA-565716,Buffer Overflow,pip,confluent-kafka,1.4.0,https://github.com/confluentinc/confluent-kafka-python,https://github.com/confluentinc/confluent-kafka-python/releases/tag/v1.4.0,https://github.com/confluentinc/confluent-kafka-python/blob/master/CHANGELOG.md ; https://github.com/confluentinc/confluent-kafka-python/blob/master/tools/RELEASE.md,https://snyk.io/vuln/SNYK-PYTHON-CONFLUENTKAFKA-565716,y,github release note; changelog,github release note,,y,security notice; affected component; details of vuln; attack type; way to exploit,security notice;vulnerability description;fix reference;exploit,,n,,,,375
SNYK-PYTHON-DATASETTE-598229,Information Exposure,pip,datasette,0.46,https://github.com/simonw/datasette,https://github.com/simonw/datasette/releases/tag/0.46,https://github.com/simonw/datasette/blob/master/docs/changelog.rst,https://snyk.io/vuln/SNYK-PYTHON-DATASETTE-598229,y,github release note; changelog,changelog,,y,security notice; vuln type; severity; issue referenced,security notice;vulnerability description;fix reference,y,n,,,,376
SNYK-PYTHON-DJANGO-40779,Regular Expression Denial of Service (ReDoS),pip,django,1.11.11,https://github.com/django/django,not found through script,https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/auth/user/change_password.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_results.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/object_history.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_done.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_form.html ; https://github.com/django/django,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40779,y,mailing list; homepage; https://docs.djangoproject.com/en/3.2/releases/1.11.11/,homepage announcement,,y,security notice; cve mentioned; affected api; vuln type; ,security notice;vulnerability description;advisory reference;fix reference;affected component listed,,n,,,,377
SNYK-PYTHON-DJANGO-40779,Regular Expression Denial of Service (ReDoS),pip,django,1.8.19,https://github.com/django/django,not found through script,https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/auth/user/change_password.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_results.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/object_history.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_done.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_form.html ; https://github.com/django/django,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40779,y,mailing list; homepage,homepage announcement,,y,security notice; cve mentioned; affected api; vuln type; ,security notice;vulnerability description;advisory reference;fix reference;affected component listed,,n,,,,378
SNYK-PYTHON-DJANGO-40779,Regular Expression Denial of Service (ReDoS),pip,django,2.0.3,https://github.com/django/django,not found through script,https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/auth/user/change_password.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_form.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_object_tools.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list_results.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/change_list.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/admin/object_history.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_done.html ; https://github.com/django/django/blob/master/django/contrib/admin/templates/registration/password_change_form.html ; https://github.com/django/django,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40779,y,mailing list; homepage,homepage announcement,,y,security notice; cve mentioned; affected api; vuln type; ,security notice;vulnerability description;advisory reference;fix reference;affected component listed,,n,,,,379
SNYK-PYTHON-DJANGOCOUNCILMATIC-609306,Cross-site Scripting (XSS),pip,django-councilmatic,2.5.9,https://github.com/datamade/django-councilmatic,https://github.com/datamade/django-councilmatic/releases/tag/v2.5.9,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-DJANGOCOUNCILMATIC-609306,,github release note; changelog,github release note,,,pr referenced; vulenerability type; explicit mention,security notice;fix reference;vulnerability description,n,n,,,,382
SNYK-PYTHON-DJANGOREQUESTLOGGING-450915,Information Exposure,pip,django-request-logging,0.6.9,https://github.com/Rhumbix/django-request-logging,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-DJANGOREQUESTLOGGING-450915,,,,,,,fix reference,,n,,,,383
SNYK-PYTHON-DYNAMODBENCRYPTIONSDK-1070809,Improper Authorization,pip,dynamodb-encryption-sdk,1.3.0,https://github.com/aws/aws-dynamodb-encryption-python,https://github.com/aws/aws-dynamodb-encryption-python/releases/tag/v1.3.0,https://github.com/aws/aws-dynamodb-encryption-python/blob/master/CHANGELOG.rst,https://snyk.io/vuln/SNYK-PYTHON-DYNAMODBENCRYPTIONSDK-1070809,y,github release note; changelog,changelog,,y,summary of fix; vulnerability description; affected component,vulnerability description;fix reference;affected component listed,n,y,affected api listed; insecure api- will remove later,affected api listed,,384
SNYK-PYTHON-ELASTICAPPSEARCH-571376,Cross-site Scripting (XSS),pip,elastic-app-search,7.7.0,https://github.com/elastic/app-search-python,https://github.com/elastic/app-search-python/releases/tag/v7.7.0,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-ELASTICAPPSEARCH-571376,,,,,,,,n,n,,,,385
SNYK-PYTHON-IMAGEIO-564348,Arbitrary Code Injection,pip,imageio,2.6.0,https://github.com/imageio/imageio,https://github.com/imageio/imageio/releases/tag/v2.6.0,https://github.com/imageio/imageio/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PYTHON-IMAGEIO-564348,y,changelog,changelog,,y,security mention; risk explanation; configuration,security notice;vulnerability description;fix reference;affected configuration,y,n,,,,387
SNYK-PYTHON-INVENIORECORDS-455834,Cross-site Scripting (XSS),pip,invenio-records,1.0.2,https://github.com/inveniosoftware/invenio-records,not found through script,https://github.com/inveniosoftware/invenio-records/blob/master/CHANGES.rst ; https://github.com/inveniosoftware/invenio-records/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-INVENIORECORDS-455834,y,changelog,changelog,,y,vulnerability mention; type; component;,security notice;fix reference;vulnerability description;affected component listed,n,n,,,,389
SNYK-PYTHON-INVENIORECORDS-455834,Cross-site Scripting (XSS),pip,invenio-records,1.1.1,https://github.com/inveniosoftware/invenio-records,not found through script,https://github.com/inveniosoftware/invenio-records/blob/master/CHANGES.rst ; https://github.com/inveniosoftware/invenio-records/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-INVENIORECORDS-455834,y,changelog,changelog,,y,vulnerability mention; type; component;,security notice;fix reference;vulnerability description;affected component listed,n,n,,,,390
SNYK-PYTHON-INVENIORECORDS-455834,Cross-site Scripting (XSS),pip,invenio-records,1.2.2,https://github.com/inveniosoftware/invenio-records,not found through script,https://github.com/inveniosoftware/invenio-records/blob/master/CHANGES.rst ; https://github.com/inveniosoftware/invenio-records/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-INVENIORECORDS-455834,y,changelog,changelog,,y,vulnerability mention; type; component;,security notice;fix reference;vulnerability description;affected component listed,n,n,,,,391
SNYK-PYTHON-OCTAVIA-174798,Incorrect Access Control,pip,octavia,0.9.0,https://github.com/openstack/octavia,not found through script,https://github.com/openstack/octavia/blob/master/releasenotes/source/unreleased.rst,https://snyk.io/vuln/SNYK-PYTHON-OCTAVIA-174798,y,https://docs.openstack.org/releasenotes/octavia/newton.html,homepage announcement,,y,security notice; summary of fix; affected component,security notice;fix reference;affected component listed,y,y,required upgrade for security fix,action required,,394
SNYK-PYTHON-OIC-1047572,Cryptographic Issues,pip,oic,1.2.1,https://github.com/OpenIDC/pyoidc,https://github.com/OpenIDC/pyoidc/releases/tag/1.2.1,https://github.com/OpenIDC/pyoidc/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PYTHON-OIC-1047572,,,github release note,,,security notice; cve mentioned,security notice;advisory reference,n,n,,,,395
SNYK-PYTHON-OSBSCLIENT-451566,Arbitrary Code Execution,pip,osbs-client,0.56.1,https://github.com/projectatomic/osbs-client,https://github.com/containerbuildsystem/osbs-client/releases/tag/0.56.1,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-OSBSCLIENT-451566,y,,github release note,,y,cve mentioned; vuln details,vulnerability description;security notice;advisory reference;fix reference,y,y,api changes; configuration changes,affected configuration;affected api listed,,396
SNYK-PYTHON-PATRONI-1077063,Timing Attack,pip,patroni,2.0.2,https://github.com/zalando/patroni,https://github.com/zalando/patroni/releases/tag/v2.0.2,https://github.com/zalando/patroni/blob/master/docs/releases.rst,https://snyk.io/vuln/SNYK-PYTHON-PATRONI-1077063,y,,changelog,,y,summary of fix; affected component,vulnerability description;fix reference;affected component listed,y,n,,,,397
SNYK-PYTHON-PERSONNUMMER-674152,Improper Input Validation,pip,personnummer,3.0.2,https://github.com/personnummer/python,https://github.com/personnummer/python/releases/tag/v3.0.2,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-PERSONNUMMER-674152,y,,github release note,,y,vulnerability details,vulnerability description;fix reference,n,n,,,,398
SNYK-PYTHON-PLATFORMIO-568834,Arbitrary File Write via Archive Extraction (Zip Slip),pip,platformio,4.1.0,https://github.com/platformio/platformio-core,https://github.com/platformio/platformio-core/releases/tag/v4.1.0,https://github.com/platformio/platformio-core/blob/master/HISTORY.rst,https://snyk.io/vuln/SNYK-PYTHON-PLATFORMIO-568834,y,,github release note,,y,commit isue referenced; security mentioned,security notice;fix reference;affected component listed,y,n,,,,399
SNYK-PYTHON-PYINSTALLER-541867,Execution with Unnecessary Privileges,pip,pyinstaller,3.6,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller/releases/tag/v3.6,https://github.com/pyinstaller/pyinstaller/blob/master/doc/CHANGES-1.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/doc/CHANGES-2.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/doc/CHANGES-3.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/doc/CHANGES.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/doc/development/changelog-entries.rst ; https://github.com/pyinstaller/pyinstaller/blob/master/scripts/do_prerelease ; https://github.com/pyinstaller/pyinstaller/blob/master/scripts/do_release,https://snyk.io/vuln/SNYK-PYTHON-PYINSTALLER-541867,y,changelog; homepage,changelog,,y,security mention; cve mentioned; affected configuration; vulnerability detais,security notice;fix reference;affected component listed;vulnerability description;advisory reference;affected configuration,y,n,,,,400
SNYK-PYTHON-PYRADIOMICS-42174,Arbitrary Code Injection,pip,pyradiomics,1.1.1,https://github.com/Radiomics/pyradiomics,https://github.com/AIM-Harvard/pyradiomics/releases/tag/1.1.1,https://github.com/Radiomics/pyradiomics/blob/master/CHANGES.rst ; https://github.com/Radiomics/pyradiomics/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-PYRADIOMICS-42174,y,github release note; changelog,changelog,,y,"sumary of fix, PR",fix reference,y,,,,,401
SNYK-PYTHON-PYRO-72279,Arbitrary File Overwrite,pip,pyro,3.15,https://github.com/irmen/Pyro3,not found through script,https://github.com/irmen/Pyro3/blob/master/docs/12-changes-archive.html ; https://github.com/irmen/Pyro3/blob/master/docs/12-changes.html,https://snyk.io/vuln/SNYK-PYTHON-PYRO-72279,,,changelog,,,summary of fix; pr; security mention,security notice;fix reference,,n,,,,404
SNYK-PYTHON-PYTORCHLIGHTNING-609296,Arbitrary Shell Injection,pip,pytorch-lightning,0.9.0,https://github.com/PyTorchLightning/pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning/releases/tag/0.9.0,https://github.com/PyTorchLightning/pytorch-lightning/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PYTHON-PYTORCHLIGHTNING-609296,y,,github release note,,y,pr reference; mention of security vulneraibility\,security notice;vulnerability description;fix reference,y,,,affected api listed,,405
SNYK-PYTHON-TENSORFLOWGPU-1013560,Uninitialized Memory Exposure,pip,tensorflow-gpu,2.2.1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.2.1,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013560,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,security notice;vulnerability description;advisory reference;affected component listed,y,n,,,,420
SNYK-PYTHON-TENSORFLOWGPU-1013560,Uninitialized Memory Exposure,pip,tensorflow-gpu,2.3.1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013560,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,security notice;vulnerability description;advisory reference;affected component listed,y,n,,,,421
SNYK-PYTHON-THRIFT-564343,Denial of Service (DoS),pip,thrift,0.9.0,no repository listed,not found through script,https://github.com/apache/thrift/blob/master/CHANGES.md,https://snyk.io/vuln/SNYK-PYTHON-THRIFT-564343,,,changelog,,,attack type; function,vulnerability description;affected component listed,,n,,,,422
SNYK-PYTHON-TWISTED-564357,HTTP Header Injection,pip,twisted,19.2.0,https://github.com/twisted/twisted,not found through script,https://github.com/twisted/twisted/blob/master/bin/admin/check-newsfragment ; https://github.com/twisted/twisted/blob/master/docs/core/development/policy/release-process.rst ; https://github.com/twisted/twisted/blob/master/docs/historic/NEWS.rst ; https://github.com/twisted/twisted/blob/master/NEWS.rst,https://snyk.io/vuln/SNYK-PYTHON-TWISTED-564357,y,,changelog,,y,affected fucntion; pr reference; attack type; summary fix; vulnerable attack mentioned,vulnerability description;security notice;fix reference;affected component listed,y,n,,,,423
SNYK-RUBY-ACTIONVIEW-632514,Cross-site Scripting (XSS),RubyGems,actionview,5.2.4.4,https://github.com/rails/rails/tree/v6.1.3.1/actionview,https://github.com/rails/rails/releases/tag/v5.2.4.4,https://github.com/rails/rails/blob/masteres/CHANGELOG.md ; https://github.com/rails/rails/blob/masteres/source/2_2_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/2_3_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/3_0_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/3_1_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/3_2_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/4_0_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/4_1_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/4_2_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/5_0_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/5_1_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/5_2_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/6_0_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/6_1_release_,https://snyk.io/vuln/SNYK-RUBY-ACTIONVIEW-632514,y,,github release note,,y,cve link; vuln type; affected component,vulnerability description;security notice;advisory reference;affected component listed;affected version listed,n,n,,,,426
SNYK-RUBY-ACTIONVIEW-632514,Cross-site Scripting (XSS),RubyGems,actionview,6.0.3.3,https://github.com/rails/rails/tree/v6.1.3.1/actionview,https://github.com/rails/rails/releases/tag/v6.0.3.3,https://github.com/rails/rails/blob/masteres/CHANGELOG.md ; https://github.com/rails/rails/blob/masteres/source/2_2_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/2_3_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/3_0_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/3_1_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/3_2_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/4_0_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/4_1_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/4_2_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/5_0_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/5_1_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/5_2_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/6_0_release_notes.md ; https://github.com/rails/rails/blob/masteres/source/6_1_release_,https://snyk.io/vuln/SNYK-RUBY-ACTIONVIEW-632514,y,,github release note,,y,cve link; vuln type; affected component,vulnerability description;security notice;advisory reference;affected component listed;affected version listed,n,n,,,,427
SNYK-RUBY-BUNDLER-1078261,Unsafe Dependency Resolution,RubyGems,bundler,2.2.10,https://github.com/rubygems/rubygems/,https://github.com/rubygems/rubygems/releases/tag/bundler-v2.2.10,https://github.com/rubygems/rubygems/blob/masterrubygems/bundler/CHANGELOG.md ; https://github.com/rubygems/rubygems/blob/masterrubygems/bundler/doc/playbooks/TEAM_CHANGES.md ; https://github.com/rubygems/rubygems/blob/masterrubygems/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-BUNDLER-1078261,y,,changelog,,y,security mention; PR referenced,security notice;fix reference,,n,,,,428
SNYK-RUBY-DEVISETOKENAUTH-469060,Cross-site Scripting (XSS),RubyGems,devise_token_auth,1.1.4,https://github.com/lynndylanhurley/devise_token_auth,not found through script,https://github.com/lynndylanhurley/devise_token_auth/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-DEVISETOKENAUTH-469060,y,,changelog,Y,y,cve mention; PR ,vulnerability description;fix reference;advisory reference;exploit,y,n,,,,429
SNYK-RUBY-FATFREECRM-451554,Cross-site Scripting (XSS),RubyGems,fat_free_crm,0.14.2,https://github.com/fatfreecrm/fat_free_crm,https://github.com/fatfreecrm/fat_free_crm/releases/tag/v0.14.2,https://github.com/fatfreecrm/fat_free_crm/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-FATFREECRM-451554,y,,github release note,,y,vuln type; affected function,vulnerability description;affected component listed,n,n,,,changelog is maintained but does not include this release,430
SNYK-RUBY-FATFREECRM-451554,Cross-site Scripting (XSS),RubyGems,fat_free_crm,0.15.2,https://github.com/fatfreecrm/fat_free_crm,https://github.com/fatfreecrm/fat_free_crm/releases/tag/v0.15.2,https://github.com/fatfreecrm/fat_free_crm/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-FATFREECRM-451554,y,,github release note,,y,vuln type; affected function,vulnerability description;affected component listed,n,n,,,changelog is maintained but does not include this release,431
SNYK-RUBY-FATFREECRM-451554,Cross-site Scripting (XSS),RubyGems,fat_free_crm,0.16.4,https://github.com/fatfreecrm/fat_free_crm,https://github.com/fatfreecrm/fat_free_crm/releases/tag/v0.16.4,https://github.com/fatfreecrm/fat_free_crm/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-FATFREECRM-451554,y,,github release note,,y,vuln type; affected function,vulnerability description;affected component listed,n,n,,,changelog is maintained but does not include this release,432
SNYK-RUBY-FATFREECRM-451554,Cross-site Scripting (XSS),RubyGems,fat_free_crm,0.17.3,https://github.com/fatfreecrm/fat_free_crm,https://github.com/fatfreecrm/fat_free_crm/releases/tag/v0.17.3,https://github.com/fatfreecrm/fat_free_crm/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-FATFREECRM-451554,y,,github release note,,y,vuln type; affected function,vulnerability description;affected component listed,n,n,,,changelog is maintained but does not include this release,433
SNYK-RUBY-FATFREECRM-451554,Cross-site Scripting (XSS),RubyGems,fat_free_crm,0.18.1,https://github.com/fatfreecrm/fat_free_crm,https://github.com/fatfreecrm/fat_free_crm/releases/tag/v0.18.1,https://github.com/fatfreecrm/fat_free_crm/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-FATFREECRM-451554,y,,github release note,,y,vuln type; affected function,vulnerability description;affected component listed,n,n,,,changelog is maintained but does not include this release,434
