snyk_id,vulnerability type,ecosystem,package,security release,repository_url,possible release note,possible changelogs,link,is_doc,list of sources (separated by semicolon),source,snyk version wrong listed,is_fix,How is the fix mentioned? (initial codes); separated by semicolon,fix_pattern,is_uc,is_br,how the breaking change is mentioned? (initial codes); separated by semicolon,breaking_pattern,Additional Comments,row
SNYK-PHP-MAGENTOCORE-174089,Information Disclousure,Composer,magento/core,1.9.4.1,https://github.com/bragento/magento-core,https://github.com/bragento/magento-core/releases/tag/1.9.4.1,https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/connect/extension/custom/release.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/customer/tab/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/tab/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/account/dashboard/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/changepassword.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/defaul,https://snyk.io/vuln/SNYK-PHP-MAGENTOCORE-174089,n,,,,n,,,n,n,,,,308
SNYK-PHP-MAGENTOCORE-568591,Cross-site Scripting (XSS),Composer,magento/core,1.9.4.5,https://github.com/bragento/magento-core,https://github.com/bragento/magento-core/releases/tag/1.9.4.5,https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/connect/extension/custom/release.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/customer/tab/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/tab/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/account/dashboard/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/changepassword.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/defaul,https://snyk.io/vuln/SNYK-PHP-MAGENTOCORE-568591,n,,,,n,,,n,n,,,,309
SNYK-PHP-MAGENTOCORE-72832,Cross-site Scripting (XSS),Composer,magento/core,1.9.4.0,https://github.com/bragento/magento-core,https://github.com/bragento/magento-core/releases/tag/1.9.4.0,https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/connect/extension/custom/release.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/customer/tab/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/tab/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/account/dashboard/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/changepassword.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/defaul,https://snyk.io/vuln/SNYK-PHP-MAGENTOCORE-72832,n,,,,n,,,n,n,,,,310
SNYK-PHP-MAGENTOCORE-72833,Cross-site Scripting (XSS),Composer,magento/core,1.9.4.0,https://github.com/bragento/magento-core,https://github.com/bragento/magento-core/releases/tag/1.9.4.0,https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/connect/extension/custom/release.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/customer/tab/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/tab/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/account/dashboard/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/changepassword.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/defaul,https://snyk.io/vuln/SNYK-PHP-MAGENTOCORE-72833,n,,,,n,,,n,n,,,,311
SNYK-PHP-MAGENTOCORE-72835,Information Exposure,Composer,magento/core,1.9.4.0,https://github.com/bragento/magento-core,https://github.com/bragento/magento-core/releases/tag/1.9.4.0,https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/connect/extension/custom/release.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/customer/tab/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/adminhtml/default/default/template/sales/order/view/tab/history.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/account/dashboard/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/changepassword.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/default/template/customer/form/newsletter.phtml ; https://github.com/bragento/magento-core/blob/master/app/design/frontend/base/defaul,https://snyk.io/vuln/SNYK-PHP-MAGENTOCORE-72835,n,,,,n,,,n,n,,,,312
SNYK-PHP-INTELLIANTSSUBRION-451502,Cross-site Scripting (XSS),Composer,intelliants/subrion,4.1.4,https://github.com/intelliants/subrion,https://github.com/intelliants/subrion/blob/develop/changelog.txt,https://github.com/intelliants/subrion/releases/tag/v4.1.4,https://snyk.io/vuln/SNYK-PHP-INTELLIANTSSUBRION-451502,y,,github release note,,y,cve mention,advisory reference,y,n,,,,318
SNYK-PHP-SABBERWORMPHPCSSPARSER-571300,Remote Code Execution (RCE),Composer,sabberworm/php-css-parser,8.3.1,https://github.com/sabberworm/PHP-CSS-Parser,not found through script,https://github.com/sabberworm/PHP-CSS-Parser/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-SABBERWORMPHPCSSPARSER-571300,n,,,,n,,,n,n,,,,319
SNYK-PHP-SILVERSTRIPEFRAMEWORK-546487,Cross-site Scripting (XSS),Composer,silverstripe/framework,3.4.4,https://github.com/silverstripe/silverstripe-framework,not found through script,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/04_Release_Process.md ; https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/05_Making_A_SilverStripe_Core_Release.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPEFRAMEWORK-546487,n,,,,n,,,n,n,,,,320
SNYK-PHP-SILVERSTRIPEFRAMEWORK-546494,SQL Injection,Composer,silverstripe/framework,3.5.6,https://github.com/silverstripe/silverstripe-framework,not found through script,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/04_Release_Process.md ; https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/05_Making_A_SilverStripe_Core_Release.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPEFRAMEWORK-546494,n,,,,n,,,n,n,,,,322
SNYK-PHP-SILVERSTRIPEFRAMEWORK-546494,SQL Injection,Composer,silverstripe/framework,3.6.3,https://github.com/silverstripe/silverstripe-framework,not found through script,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/04_Release_Process.md ; https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/05_Making_A_SilverStripe_Core_Release.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPEFRAMEWORK-546494,n,,,,n,,,n,n,,,,323
SNYK-PHP-SILVERSTRIPEFRAMEWORK-546495,Privilege Escalation,Composer,silverstripe/framework,3.5.8,https://github.com/silverstripe/silverstripe-framework,not found through script,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/04_Release_Process.md ; https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/05_Making_A_SilverStripe_Core_Release.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPEFRAMEWORK-546495,n,,,,n,,,n,n,,,,325
SNYK-PHP-SILVERSTRIPEFRAMEWORK-546495,Privilege Escalation,Composer,silverstripe/framework,3.6.6,https://github.com/silverstripe/silverstripe-framework,not found through script,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/04_Release_Process.md ; https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/05_Making_A_SilverStripe_Core_Release.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPEFRAMEWORK-546495,n,,,,n,,,n,n,,,,326
SNYK-PHP-SILVERSTRIPESUBSITES-546524,SQL Injection,Composer,silverstripe/subsites,2.1.1,https://github.com/silverstripe/silverstripe-subsites,not found through script,https://github.com/silverstripe/silverstripe-subsites/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPESUBSITES-546524,n,,,,n,,,n,n,,,,329
SNYK-PHP-TYPO3CMS-538229,Deserialization of Untrusted Data,Composer,typo3/cms,8.7.30,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMS-538229,n,,,,n,,,n,n,,,,348
SNYK-PHP-TYPO3CMS-538229,Deserialization of Untrusted Data,Composer,typo3/cms,9.5.12,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMS-538229,n,,,,n,,,n,n,,,compiled changelogs to minor releases,349
SNYK-PHP-TYPO3CMS-72685,Denial of Service (DoS),Composer,typo3/cms,8.7.21,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMS-72685,n,,,,n,,,n,n,,,,350
SNYK-PHP-TYPO3CMS-72690,Cross-site Scripting (XSS),Composer,typo3/cms,8.7.21,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMS-72690,n,,,,n,,,n,n,,,,351
SNYK-PHP-TYPO3CMS-72690,Cross-site Scripting (XSS),Composer,typo3/cms,9.5.2,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMS-72690,n,,,,n,,,n,n,,,,352
SNYK-PHP-TYPO3CMSCORE-538227,Deserialization of Untrusted Data,Composer,typo3/cms-core,8.7.30,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMSCORE-538227,n,,,,n,,,n,n,,,,353
SNYK-PHP-TYPO3CMSCORE-538227,Deserialization of Untrusted Data,Composer,typo3/cms-core,9.5.12,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMSCORE-538227,n,,,,n,,,n,n,,,,354
SNYK-PHP-TYPO3CMSCORE-538231,Cross-site Scripting (XSS),Composer,typo3/cms-core,10.2.1,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMSCORE-538231,n,,,,n,,,n,n,,,,355
SNYK-PHP-TYPO3CMSCORE-538231,Cross-site Scripting (XSS),Composer,typo3/cms-core,8.7.30,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMSCORE-538231,n,,,,n,,,n,n,,,,356
SNYK-PHP-TYPO3CMSCORE-538231,Cross-site Scripting (XSS),Composer,typo3/cms-core,9.5.12,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMSCORE-538231,n,,,,n,,,n,n,,,,357
SNYK-PHP-TYPO3CMSCORE-72680,Cross-site Scripting (XSS),Composer,typo3/cms-core,8.7.21,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMSCORE-72680,n,,,,n,,,n,n,,,,358
SNYK-PHP-TYPO3CMSCORE-72680,Cross-site Scripting (XSS),Composer,typo3/cms-core,9.5.2,https://github.com/TYPO3/TYPO3.CMS,not found through script,https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/LoginNews.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/backend/Resources/Private/Partials/RecordHistory/History.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeGroup.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangeOwner.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/beuser/Resources/Private/Templates/PermissionAjax/ChangePermission.html ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-10.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-11.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-7.rst ; https://github.com/TYPO3/TYPO3.CMS/blob/master/typo3/sysext/core/Documentation/Changelog-8.rst ; https:,https://snyk.io/vuln/SNYK-PHP-TYPO3CMSCORE-72680,n,,,,n,,,n,n,,,,359
SNYK-PYTHON-ANSIBLE-451466,Man-in-the-Middle (MitM),pip,ansible,1.2.1,https://github.com/ansible/ansible,not found through script,https://github.com/ansible/ansible/blob/master/changelogs/CHANGELOG.rst ; https://github.com/ansible/ansible/blob/master/docs/docsite/rst/community/release_managers.rst ; https://github.com/ansible/ansible/blob/master/docs/docsite/rst/dev_guide/testing/sanity/changelog.rst ; https://github.com/ansible/ansible/blob/master/docs/docsite/rst/dev_guide/testing/sanity/release-names.rst ; https://github.com/ansible/ansible/blob/master/docs/docsite/rst/reference_appendices/release_and_maintenance.rst ; https://github.com/ansible/ansible/blob/master/hacking/ticket_stubs/change_applied.md ; https://github.com/ansible/ansible/blob/master/packaging/debian/changelog ; https://github.com/ansible/ansible/blob/master/test/lib/ansible_test/_data/requirements/sanity.changelog.txt ; https://github.com/ansible/ansible/blob/master/test/sanity/code-smell/release-names.requirements.txt,https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-451466,n,,,,n,,,n,n,,,,362
SNYK-PYTHON-AUBIO-472359,Out-of-Bounds,pip,aubio,0.4.7,https://github.com/aubio/aubio,https://github.com/aubio/aubio/releases/tag/0.4.7,https://github.com/aubio/aubio/blob/master/ChangeLog,https://snyk.io/vuln/SNYK-PYTHON-AUBIO-472359,y,"github releasenote, changelog",changelog,,y,summary of fix; CVE mentioned,fix reference; advisory reference,y,n,,,release note points to the full changelog,366
SNYK-PYTHON-BUILDBOT-42151,Cross-site Scripting (XSS),pip,buildbot,0.7.11p3,https://github.com/buildbot/buildbot,not found through script,https://github.com/buildbot/buildbot/blob/master/master/docs/developer/cls-changesources.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/developer/database/changes.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/developer/database/changesources.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/developer/raml/change.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/developer/raml/changesource.rst ; https://github.com/buildbot/buildbot/blob/master/master/docs/manual/configuration/changesources.rst,https://snyk.io/vuln/SNYK-PYTHON-BUILDBOT-42151,n,,,,n,,,n,n,,,,369
